 "Time" "Wmdisp" "Wmwg" "wg1" "wg2" "wg3" "wg4"
  2.8480000e+001  1.8723000e+000  3.0605000e-002  1.6010000e-002  1.7120000e-002  2.5575000e-002  2.5280000e-002
  2.8500000e+001  1.8721000e+000  3.0520000e-002  1.6015000e-002  1.7145000e-002  2.5565000e-002  2.5325000e-002
  2.8520000e+001  1.8722000e+000  3.0540000e-002  1.6045000e-002  1.7100000e-002  2.5530000e-002  2.5385000e-002
  2.8540000e+001  1.8722000e+000  3.0460000e-002  1.6095000e-002  1.7130000e-002  2.5525000e-002  2.5385000e-002
  2.8560000e+001  1.8722000e+000  3.0350000e-002  1.6130000e-002  1.7175000e-002  2.5500000e-002  2.5445000e-002
  2.8580000e+001  1.8720000e+000  3.0255000e-002  1.6155000e-002  1.7190000e-002  2.5480000e-002  2.5485000e-002
  2.8600000e+001  1.8721000e+000  3.0175000e-002  1.6165000e-002  1.7215000e-002  2.5470000e-002  2.5515000e-002
  2.8620000e+001  1.8719000e+000  3.0100000e-002  1.6190000e-002  1.7230000e-002  2.5485000e-002  2.5550000e-002
  2.8640000e+001  1.8720000e+000  3.0010000e-002  1.6255000e-002  1.7305000e-002  2.5465000e-002  2.5595000e-002
  2.8660000e+001  1.8719000e+000  2.9910000e-002  1.6285000e-002  1.7295000e-002  2.5465000e-002  2.5635000e-002
  2.8680000e+001  1.8717000e+000  2.9900000e-002  1.6280000e-002  1.7310000e-002  2.5470000e-002  2.5655000e-002
  2.8700000e+001  1.8719000e+000  2.9920000e-002  1.6290000e-002  1.7325000e-002  2.5475000e-002  2.5665000e-002
  2.8720000e+001  1.8718000e+000  2.9965000e-002  1.6310000e-002  1.7360000e-002  2.5500000e-002  2.5715000e-002
  2.8740000e+001  1.8718000e+000  2.9985000e-002  1.6385000e-002  1.7330000e-002  2.5505000e-002  2.5695000e-002
  2.8760000e+001  1.8718000e+000  3.0040000e-002  1.6380000e-002  1.7335000e-002  2.5545000e-002  2.5725000e-002
  2.8780000e+001  1.8719000e+000  3.0105000e-002  1.6370000e-002  1.7350000e-002  2.5570000e-002  2.5755000e-002
  2.8800000e+001  1.8721000e+000  3.0120000e-002  1.6355000e-002  1.7360000e-002  2.5585000e-002  2.5755000e-002
  2.8820000e+001  1.8721000e+000  3.0130000e-002  1.6370000e-002  1.7370000e-002  2.5600000e-002  2.5775000e-002
  2.8840000e+001  1.8722000e+000  3.0230000e-002  1.6370000e-002  1.7415000e-002  2.5650000e-002  2.5795000e-002
  2.8860000e+001  1.8722000e+000  3.0300000e-002  1.6390000e-002  1.7440000e-002  2.5670000e-002  2.5800000e-002
  2.8880000e+001  1.8719000e+000  3.0395000e-002  1.6415000e-002  1.7435000e-002  2.5695000e-002  2.5795000e-002
  2.8900000e+001  1.8719000e+000  3.0430000e-002  1.6420000e-002  1.7440000e-002  2.5745000e-002  2.5830000e-002
  2.8920000e+001  1.8719000e+000  3.0465000e-002  1.6440000e-002  1.7460000e-002  2.5775000e-002  2.5850000e-002
  2.8940000e+001  1.8720000e+000  3.0485000e-002  1.6450000e-002  1.7460000e-002  2.5795000e-002  2.5850000e-002
  2.8960000e+001  1.8722000e+000  3.0475000e-002  1.6445000e-002  1.7450000e-002  2.5860000e-002  2.5905000e-002
  2.8980000e+001  1.8724000e+000  3.0510000e-002  1.6490000e-002  1.7440000e-002  2.5895000e-002  2.5930000e-002
  2.9000000e+001  1.8718000e+000  3.0565000e-002  1.6510000e-002  1.7485000e-002  2.5925000e-002  2.5935000e-002
  2.9020000e+001  1.8718000e+000  3.0590000e-002  1.6575000e-002  1.7450000e-002  2.5940000e-002  2.5975000e-002
  2.9040000e+001  1.8716000e+000  3.0615000e-002  1.6575000e-002  1.7455000e-002  2.6000000e-002  2.6015000e-002
  2.9060000e+001  1.8717000e+000  3.0645000e-002  1.6570000e-002  1.7450000e-002  2.6010000e-002  2.6055000e-002
  2.9080000e+001  1.8720000e+000  3.0725000e-002  1.6575000e-002  1.7520000e-002  2.6040000e-002  2.6060000e-002
  2.9100000e+001  1.8725000e+000  3.0725000e-002  1.6630000e-002  1.7550000e-002  2.6080000e-002  2.6130000e-002
  2.9120000e+001  1.8722000e+000  3.0745000e-002  1.6655000e-002  1.7550000e-002  2.6075000e-002  2.6145000e-002
  2.9140000e+001  1.8722000e+000  3.0825000e-002  1.6710000e-002  1.7585000e-002  2.6080000e-002  2.6180000e-002
  2.9160000e+001  1.8721000e+000  3.0900000e-002  1.6765000e-002  1.7635000e-002  2.6085000e-002  2.6225000e-002
  2.9180000e+001  1.8721000e+000  3.0995000e-002  1.6805000e-002  1.7660000e-002  2.6130000e-002  2.6235000e-002
  2.9200000e+001  1.8722000e+000  3.1080000e-002  1.6875000e-002  1.7725000e-002  2.6110000e-002  2.6250000e-002
  2.9220000e+001  1.8723000e+000  3.1125000e-002  1.6910000e-002  1.7790000e-002  2.6115000e-002  2.6270000e-002
  2.9240000e+001  1.8723000e+000  3.1220000e-002  1.6940000e-002  1.7820000e-002  2.6125000e-002  2.6260000e-002
  2.9260000e+001  1.8722000e+000  3.1345000e-002  1.6950000e-002  1.7830000e-002  2.6130000e-002  2.6270000e-002
  2.9280000e+001  1.8721000e+000  3.1425000e-002  1.6960000e-002  1.7875000e-002  2.6120000e-002  2.6255000e-002
  2.9300000e+001  1.8718000e+000  3.1475000e-002  1.7000000e-002  1.7935000e-002  2.6125000e-002  2.6235000e-002
  2.9320000e+001  1.8716000e+000  3.1505000e-002  1.7045000e-002  1.7970000e-002  2.6110000e-002  2.6195000e-002
  2.9340000e+001  1.8718000e+000  3.1610000e-002  1.7060000e-002  1.8015000e-002  2.6100000e-002  2.6155000e-002
  2.9360000e+001  1.8721000e+000  3.1660000e-002  1.7110000e-002  1.8035000e-002  2.6095000e-002  2.6125000e-002
  2.9380000e+001  1.8721000e+000  3.1700000e-002  1.7170000e-002  1.8070000e-002  2.6095000e-002  2.6075000e-002
  2.9400000e+001  1.8717000e+000  3.1760000e-002  1.7225000e-002  1.8100000e-002  2.6070000e-002  2.6025000e-002
  2.9420000e+001  1.8715000e+000  3.1885000e-002  1.7260000e-002  1.8180000e-002  2.6060000e-002  2.5980000e-002
  2.9440000e+001  1.8720000e+000  3.1905000e-002  1.7330000e-002  1.8230000e-002  2.6060000e-002  2.5930000e-002
  2.9460000e+001  1.8722000e+000  3.2000000e-002  1.7365000e-002  1.8300000e-002  2.6040000e-002  2.5895000e-002
  2.9480000e+001  1.8724000e+000  3.2065000e-002  1.7410000e-002  1.8360000e-002  2.6025000e-002  2.5865000e-002
  2.9500000e+001  1.8723000e+000  3.2140000e-002  1.7425000e-002  1.8400000e-002  2.6015000e-002  2.5820000e-002
  2.9520000e+001  1.8723000e+000  3.2265000e-002  1.7495000e-002  1.8430000e-002  2.6010000e-002  2.5760000e-002
  2.9540000e+001  1.8724000e+000  3.2265000e-002  1.7555000e-002  1.8475000e-002  2.6000000e-002  2.5740000e-002
  2.9560000e+001  1.8724000e+000  3.2285000e-002  1.7580000e-002  1.8570000e-002  2.5990000e-002  2.5745000e-002
  2.9580000e+001  1.8724000e+000  3.2335000e-002  1.7635000e-002  1.8640000e-002  2.5990000e-002  2.5700000e-002
  2.9600000e+001  1.8722000e+000  3.2415000e-002  1.7690000e-002  1.8650000e-002  2.5975000e-002  2.5685000e-002
  2.9620000e+001  1.8720000e+000  3.2495000e-002  1.7780000e-002  1.8690000e-002  2.5955000e-002  2.5640000e-002
  2.9640000e+001  1.8718000e+000  3.2605000e-002  1.7825000e-002  1.8735000e-002  2.5945000e-002  2.5645000e-002
  2.9660000e+001  1.8718000e+000  3.2695000e-002  1.7910000e-002  1.8785000e-002  2.5930000e-002  2.5595000e-002
  2.9680000e+001  1.8722000e+000  3.2810000e-002  1.7970000e-002  1.8815000e-002  2.5905000e-002  2.5575000e-002
  2.9700000e+001  1.8720000e+000  3.2925000e-002  1.8015000e-002  1.8835000e-002  2.5920000e-002  2.5560000e-002
  2.9720000e+001  1.8718000e+000  3.3015000e-002  1.8070000e-002  1.8890000e-002  2.5855000e-002  2.5505000e-002
  2.9740000e+001  1.8717000e+000  3.3105000e-002  1.8095000e-002  1.8935000e-002  2.5830000e-002  2.5475000e-002
  2.9760000e+001  1.8715000e+000  3.3175000e-002  1.8120000e-002  1.8960000e-002  2.5815000e-002  2.5435000e-002
  2.9780000e+001  1.8717000e+000  3.3225000e-002  1.8165000e-002  1.8975000e-002  2.5750000e-002  2.5370000e-002
  2.9800000e+001  1.8719000e+000  3.3310000e-002  1.8190000e-002  1.9000000e-002  2.5695000e-002  2.5325000e-002
  2.9820000e+001  1.8721000e+000  3.3440000e-002  1.8205000e-002  1.9025000e-002  2.5645000e-002  2.5285000e-002
  2.9840000e+001  1.8724000e+000  3.3595000e-002  1.8235000e-002  1.9035000e-002  2.5585000e-002  2.5225000e-002
  2.9860000e+001  1.8722000e+000  3.3725000e-002  1.8225000e-002  1.9070000e-002  2.5515000e-002  2.5160000e-002
  2.9880000e+001  1.8723000e+000  3.3900000e-002  1.8215000e-002  1.9065000e-002  2.5435000e-002  2.5140000e-002
  2.9900000e+001  1.8722000e+000  3.3995000e-002  1.8260000e-002  1.9080000e-002  2.5360000e-002  2.5100000e-002
  2.9920000e+001  1.8720000e+000  3.4170000e-002  1.8320000e-002  1.9100000e-002  2.5305000e-002  2.5035000e-002
  2.9940000e+001  1.8720000e+000  3.4360000e-002  1.8385000e-002  1.9140000e-002  2.5190000e-002  2.5000000e-002
  2.9960000e+001  1.8722000e+000  3.4520000e-002  1.8415000e-002  1.9150000e-002  2.5120000e-002  2.4990000e-002
  2.9980000e+001  1.8722000e+000  3.4630000e-002  1.8435000e-002  1.9160000e-002  2.5025000e-002  2.4955000e-002
  3.0000000e+001  1.8722000e+000  3.4785000e-002  1.8470000e-002  1.9210000e-002  2.4935000e-002  2.4910000e-002
  3.0020000e+001  1.8720000e+000  3.4905000e-002  1.8505000e-002  1.9280000e-002  2.4850000e-002  2.4850000e-002
  3.0040000e+001  1.8720000e+000  3.5160000e-002  1.8605000e-002  1.9315000e-002  2.4765000e-002  2.4810000e-002
  3.0060000e+001  1.8720000e+000  3.5305000e-002  1.8650000e-002  1.9380000e-002  2.4680000e-002  2.4800000e-002
  3.0080000e+001  1.8720000e+000  3.5415000e-002  1.8675000e-002  1.9430000e-002  2.4600000e-002  2.4760000e-002
  3.0100000e+001  1.8720000e+000  3.5535000e-002  1.8700000e-002  1.9500000e-002  2.4545000e-002  2.4710000e-002
  3.0120000e+001  1.8722000e+000  3.5645000e-002  1.8765000e-002  1.9545000e-002  2.4450000e-002  2.4665000e-002
  3.0140000e+001  1.8719000e+000  3.5705000e-002  1.8820000e-002  1.9585000e-002  2.4395000e-002  2.4650000e-002
  3.0160000e+001  1.8718000e+000  3.5765000e-002  1.8895000e-002  1.9625000e-002  2.4325000e-002  2.4650000e-002
  3.0180000e+001  1.8717000e+000  3.5800000e-002  1.8935000e-002  1.9680000e-002  2.4275000e-002  2.4600000e-002
  3.0200000e+001  1.8716000e+000  3.5875000e-002  1.8965000e-002  1.9720000e-002  2.4210000e-002  2.4600000e-002
  3.0220000e+001  1.8716000e+000  3.5950000e-002  1.9035000e-002  1.9755000e-002  2.4150000e-002  2.4580000e-002
  3.0240000e+001  1.8717000e+000  3.5950000e-002  1.9125000e-002  1.9840000e-002  2.4090000e-002  2.4550000e-002
  3.0260000e+001  1.8720000e+000  3.6030000e-002  1.9205000e-002  1.9890000e-002  2.4040000e-002  2.4540000e-002
  3.0280000e+001  1.8720000e+000  3.6035000e-002  1.9240000e-002  1.9905000e-002  2.4000000e-002  2.4535000e-002
  3.0300000e+001  1.8719000e+000  3.6030000e-002  1.9280000e-002  1.9965000e-002  2.3965000e-002  2.4505000e-002
  3.0320000e+001  1.8718000e+000  3.6035000e-002  1.9320000e-002  2.0010000e-002  2.3920000e-002  2.4485000e-002
  3.0340000e+001  1.8720000e+000  3.6025000e-002  1.9415000e-002  2.0090000e-002  2.3860000e-002  2.4480000e-002
  3.0360000e+001  1.8719000e+000  3.6085000e-002  1.9490000e-002  2.0125000e-002  2.3795000e-002  2.4430000e-002
  3.0380000e+001  1.8719000e+000  3.6090000e-002  1.9530000e-002  2.0165000e-002  2.3755000e-002  2.4400000e-002
  3.0400000e+001  1.8719000e+000  3.6165000e-002  1.9545000e-002  2.0220000e-002  2.3670000e-002  2.4360000e-002
  3.0420000e+001  1.8719000e+000  3.6225000e-002  1.9585000e-002  2.0220000e-002  2.3625000e-002  2.4325000e-002
  3.0440000e+001  1.8720000e+000  3.6330000e-002  1.9660000e-002  2.0245000e-002  2.3550000e-002  2.4285000e-002
  3.0460000e+001  1.8722000e+000  3.6455000e-002  1.9725000e-002  2.0315000e-002  2.3470000e-002  2.4255000e-002
  3.0480000e+001  1.8722000e+000  3.6565000e-002  1.9815000e-002  2.0355000e-002  2.3410000e-002  2.4195000e-002
  3.0500000e+001  1.8718000e+000  3.6720000e-002  1.9890000e-002  2.0400000e-002  2.3345000e-002  2.4185000e-002
  3.0520000e+001  1.8715000e+000  3.6820000e-002  1.9955000e-002  2.0450000e-002  2.3275000e-002  2.4160000e-002
  3.0540000e+001  1.8714000e+000  3.6895000e-002  1.9975000e-002  2.0490000e-002  2.3220000e-002  2.4135000e-002
  3.0560000e+001  1.8714000e+000  3.6955000e-002  2.0015000e-002  2.0575000e-002  2.3130000e-002  2.4095000e-002
  3.0580000e+001  1.8718000e+000  3.6995000e-002  2.0080000e-002  2.0630000e-002  2.3035000e-002  2.4045000e-002
  3.0600000e+001  1.8720000e+000  3.7055000e-002  2.0180000e-002  2.0690000e-002  2.3000000e-002  2.4025000e-002
  3.0620000e+001  1.8723000e+000  3.7150000e-002  2.0250000e-002  2.0810000e-002  2.2925000e-002  2.4000000e-002
  3.0640000e+001  1.8722000e+000  3.7200000e-002  2.0285000e-002  2.0895000e-002  2.2855000e-002  2.3975000e-002
  3.0660000e+001  1.8721000e+000  3.7230000e-002  2.0330000e-002  2.0920000e-002  2.2800000e-002  2.3950000e-002
  3.0680000e+001  1.8720000e+000  3.7325000e-002  2.0410000e-002  2.1000000e-002  2.2745000e-002  2.3940000e-002
  3.0700000e+001  1.8720000e+000  3.7430000e-002  2.0450000e-002  2.1085000e-002  2.2680000e-002  2.3920000e-002
  3.0720000e+001  1.8722000e+000  3.7480000e-002  2.0530000e-002  2.1160000e-002  2.2620000e-002  2.3920000e-002
  3.0740000e+001  1.8725000e+000  3.7515000e-002  2.0560000e-002  2.1200000e-002  2.2560000e-002  2.3895000e-002
  3.0760000e+001  1.8723000e+000  3.7505000e-002  2.0570000e-002  2.1250000e-002  2.2535000e-002  2.3885000e-002
  3.0780000e+001  1.8720000e+000  3.7535000e-002  2.0580000e-002  2.1315000e-002  2.2500000e-002  2.3870000e-002
  3.0800000e+001  1.8720000e+000  3.7585000e-002  2.0595000e-002  2.1330000e-002  2.2440000e-002  2.3850000e-002
  3.0820000e+001  1.8720000e+000  3.7695000e-002  2.0655000e-002  2.1320000e-002  2.2400000e-002  2.3865000e-002
  3.0840000e+001  1.8718000e+000  3.7740000e-002  2.0710000e-002  2.1375000e-002  2.2365000e-002  2.3845000e-002
  3.0860000e+001  1.8719000e+000  3.7770000e-002  2.0735000e-002  2.1435000e-002  2.2355000e-002  2.3840000e-002
  3.0880000e+001  1.8719000e+000  3.7810000e-002  2.0785000e-002  2.1430000e-002  2.2310000e-002  2.3820000e-002
  3.0900000e+001  1.8719000e+000  3.7935000e-002  2.0805000e-002  2.1455000e-002  2.2285000e-002  2.3805000e-002
  3.0920000e+001  1.8720000e+000  3.8020000e-002  2.0845000e-002  2.1515000e-002  2.2265000e-002  2.3770000e-002
  3.0940000e+001  1.8720000e+000  3.8055000e-002  2.0890000e-002  2.1530000e-002  2.2240000e-002  2.3755000e-002
  3.0960000e+001  1.8721000e+000  3.8130000e-002  2.0885000e-002  2.1570000e-002  2.2250000e-002  2.3740000e-002
  3.0980000e+001  1.8719000e+000  3.8215000e-002  2.0935000e-002  2.1630000e-002  2.2235000e-002  2.3705000e-002
  3.1000000e+001  1.8720000e+000  3.8280000e-002  2.0985000e-002  2.1705000e-002  2.2200000e-002  2.3670000e-002
  3.1020000e+001  1.8720000e+000  3.8340000e-002  2.1050000e-002  2.1760000e-002  2.2200000e-002  2.3610000e-002
  3.1040000e+001  1.8720000e+000  3.8440000e-002  2.1080000e-002  2.1820000e-002  2.2180000e-002  2.3555000e-002
  3.1060000e+001  1.8719000e+000  3.8525000e-002  2.1105000e-002  2.1875000e-002  2.2170000e-002  2.3525000e-002
  3.1080000e+001  1.8719000e+000  3.8645000e-002  2.1140000e-002  2.1925000e-002  2.2165000e-002  2.3475000e-002
  3.1100000e+001  1.8718000e+000  3.8740000e-002  2.1200000e-002  2.1990000e-002  2.2155000e-002  2.3415000e-002
  3.1120000e+001  1.8718000e+000  3.8860000e-002  2.1275000e-002  2.2050000e-002  2.2145000e-002  2.3345000e-002
  3.1140000e+001  1.8722000e+000  3.8925000e-002  2.1315000e-002  2.2165000e-002  2.2120000e-002  2.3290000e-002
  3.1160000e+001  1.8722000e+000  3.9010000e-002  2.1360000e-002  2.2200000e-002  2.2095000e-002  2.3230000e-002
  3.1180000e+001  1.8722000e+000  3.9105000e-002  2.1385000e-002  2.2255000e-002  2.2085000e-002  2.3155000e-002
  3.1200000e+001  1.8722000e+000  3.9175000e-002  2.1460000e-002  2.2310000e-002  2.2055000e-002  2.3075000e-002
  3.1220000e+001  1.8721000e+000  3.9255000e-002  2.1485000e-002  2.2380000e-002  2.2035000e-002  2.3025000e-002
  3.1240000e+001  1.8719000e+000  3.9340000e-002  2.1515000e-002  2.2455000e-002  2.2010000e-002  2.2960000e-002
  3.1260000e+001  1.8717000e+000  3.9420000e-002  2.1575000e-002  2.2495000e-002  2.1990000e-002  2.2895000e-002
  3.1280000e+001  1.8718000e+000  3.9505000e-002  2.1585000e-002  2.2560000e-002  2.1960000e-002  2.2830000e-002
  3.1300000e+001  1.8719000e+000  3.9585000e-002  2.1620000e-002  2.2600000e-002  2.1910000e-002  2.2745000e-002
  3.1320000e+001  1.8719000e+000  3.9705000e-002  2.1635000e-002  2.2645000e-002  2.1915000e-002  2.2690000e-002
  3.1340000e+001  1.8719000e+000  3.9795000e-002  2.1695000e-002  2.2690000e-002  2.1880000e-002  2.2635000e-002
  3.1360000e+001  1.8715000e+000  3.9920000e-002  2.1740000e-002  2.2735000e-002  2.1865000e-002  2.2565000e-002
  3.1380000e+001  1.8712000e+000  4.0025000e-002  2.1790000e-002  2.2740000e-002  2.1835000e-002  2.2540000e-002
  3.1400000e+001  1.8711000e+000  4.0135000e-002  2.1830000e-002  2.2740000e-002  2.1800000e-002  2.2455000e-002
  3.1420000e+001  1.8714000e+000  4.0205000e-002  2.1855000e-002  2.2750000e-002  2.1820000e-002  2.2410000e-002
  3.1440000e+001  1.8717000e+000  4.0295000e-002  2.1925000e-002  2.2770000e-002  2.1780000e-002  2.2375000e-002
  3.1460000e+001  1.8720000e+000  4.0360000e-002  2.1970000e-002  2.2755000e-002  2.1750000e-002  2.2300000e-002
  3.1480000e+001  1.8720000e+000  4.0465000e-002  2.2020000e-002  2.2725000e-002  2.1730000e-002  2.2240000e-002
  3.1500000e+001  1.8719000e+000  4.0575000e-002  2.2085000e-002  2.2760000e-002  2.1705000e-002  2.2210000e-002
  3.1520000e+001  1.8722000e+000  4.0695000e-002  2.2150000e-002  2.2765000e-002  2.1685000e-002  2.2150000e-002
  3.1540000e+001  1.8718000e+000  4.0730000e-002  2.2220000e-002  2.2780000e-002  2.1645000e-002  2.2095000e-002
  3.1560000e+001  1.8718000e+000  4.0800000e-002  2.2300000e-002  2.2795000e-002  2.1640000e-002  2.2045000e-002
  3.1580000e+001  1.8716000e+000  4.0910000e-002  2.2335000e-002  2.2830000e-002  2.1620000e-002  2.1990000e-002
  3.1600000e+001  1.8716000e+000  4.1000000e-002  2.2340000e-002  2.2840000e-002  2.1610000e-002  2.1960000e-002
  3.1620000e+001  1.8715000e+000  4.1055000e-002  2.2355000e-002  2.2895000e-002  2.1600000e-002  2.1895000e-002
  3.1640000e+001  1.8718000e+000  4.1085000e-002  2.2400000e-002  2.2925000e-002  2.1565000e-002  2.1840000e-002
  3.1660000e+001  1.8715000e+000  4.1145000e-002  2.2450000e-002  2.2955000e-002  2.1560000e-002  2.1805000e-002
  3.1680000e+001  1.8715000e+000  4.1205000e-002  2.2505000e-002  2.2965000e-002  2.1555000e-002  2.1785000e-002
  3.1700000e+001  1.8713000e+000  4.1280000e-002  2.2530000e-002  2.2990000e-002  2.1560000e-002  2.1760000e-002
  3.1720000e+001  1.8716000e+000  4.1320000e-002  2.2525000e-002  2.3010000e-002  2.1560000e-002  2.1725000e-002
  3.1740000e+001  1.8716000e+000  4.1340000e-002  2.2490000e-002  2.3015000e-002  2.1550000e-002  2.1685000e-002
  3.1760000e+001  1.8718000e+000  4.1330000e-002  2.2490000e-002  2.3035000e-002  2.1540000e-002  2.1665000e-002
  3.1780000e+001  1.8721000e+000  4.1345000e-002  2.2500000e-002  2.3110000e-002  2.1515000e-002  2.1655000e-002
  3.1800000e+001  1.8721000e+000  4.1400000e-002  2.2520000e-002  2.3160000e-002  2.1515000e-002  2.1645000e-002
  3.1820000e+001  1.8720000e+000  4.1415000e-002  2.2490000e-002  2.3150000e-002  2.1480000e-002  2.1650000e-002
  3.1840000e+001  1.8719000e+000  4.1440000e-002  2.2470000e-002  2.3210000e-002  2.1465000e-002  2.1625000e-002
  3.1860000e+001  1.8716000e+000  4.1450000e-002  2.2405000e-002  2.3255000e-002  2.1440000e-002  2.1605000e-002
  3.1880000e+001  1.8716000e+000  4.1490000e-002  2.2425000e-002  2.3275000e-002  2.1420000e-002  2.1585000e-002
  3.1900000e+001  1.8716000e+000  4.1540000e-002  2.2420000e-002  2.3320000e-002  2.1385000e-002  2.1575000e-002
  3.1920000e+001  1.8718000e+000  4.1545000e-002  2.2405000e-002  2.3345000e-002  2.1365000e-002  2.1575000e-002
  3.1940000e+001  1.8720000e+000  4.1565000e-002  2.2380000e-002  2.3405000e-002  2.1335000e-002  2.1570000e-002
  3.1960000e+001  1.8722000e+000  4.1560000e-002  2.2365000e-002  2.3430000e-002  2.1290000e-002  2.1550000e-002
  3.1980000e+001  1.8724000e+000  4.1590000e-002  2.2350000e-002  2.3445000e-002  2.1285000e-002  2.1550000e-002
  3.2000000e+001  1.8722000e+000  4.1615000e-002  2.2385000e-002  2.3495000e-002  2.1260000e-002  2.1515000e-002
